contract,bug_type,line
buggy_18.sol,tx.origin,398
buggy_6.sol,Unhandled-Exceptions,133
buggy_18.sol,TOD,871
buggy_13.sol,Overflow-Underflow,18
buggy_41.sol,Timestamp-Dependency,138
buggy_9.sol,Re-entrancy,375
buggy_34.sol,TOD,29
buggy_4.sol,Overflow-Underflow,84
buggy_8.sol,Re-entrancy,147
buggy_32.sol,Timestamp-Dependency,201
buggy_50.sol,TOD,180
buggy_42.sol,Overflow-Underflow,243
buggy_27.sol,Overflow-Underflow,401
buggy_8.sol,Unchecked-Send,217
buggy_30.sol,Overflow-Underflow,624
buggy_1.sol,tx.origin,22
buggy_13.sol,TOD,122
buggy_38.sol,Timestamp-Dependency,303
buggy_6.sol,Unhandled-Exceptions,224
buggy_8.sol,TOD,616
buggy_24.sol,Unchecked-Send,445
buggy_6.sol,Overflow-Underflow,300
buggy_2.sol,Overflow-Underflow,74
buggy_47.sol,tx.origin,222
buggy_3.sol,TOD,79
buggy_24.sol,Overflow-Underflow,311
buggy_35.sol,Overflow-Underflow,451
buggy_4.sol,Overflow-Underflow,63
buggy_1.sol,Timestamp-Dependency,105
buggy_26.sol,TOD,105
buggy_43.sol,tx.origin,114
buggy_22.sol,Re-entrancy,48
buggy_50.sol,tx.origin,191
buggy_44.sol,TOD,499
buggy_14.sol,Timestamp-Dependency,72
buggy_39.sol,Timestamp-Dependency,57
buggy_38.sol,Unchecked-Send,126
buggy_30.sol,tx.origin,340
buggy_18.sol,Re-entrancy,461
buggy_41.sol,Overflow-Underflow,37
buggy_9.sol,Timestamp-Dependency,278
buggy_22.sol,Timestamp-Dependency,249
buggy_25.sol,Timestamp-Dependency,268
buggy_30.sol,Unchecked-Send,468
buggy_27.sol,Unhandled-Exceptions,286
buggy_26.sol,Timestamp-Dependency,63
buggy_26.sol,tx.origin,139
buggy_44.sol,TOD,538
buggy_50.sol,TOD,126
buggy_33.sol,Unchecked-Send,89
buggy_30.sol,Unhandled-Exceptions,919
buggy_1.sol,Timestamp-Dependency,22
buggy_20.sol,Timestamp-Dependency,58
buggy_28.sol,Timestamp-Dependency,171
buggy_27.sol,Overflow-Underflow,175
buggy_8.sol,Unchecked-Send,275
buggy_9.sol,tx.origin,94
buggy_8.sol,Unhandled-Exceptions,18
buggy_32.sol,Re-entrancy,271
buggy_17.sol,Re-entrancy,170
buggy_4.sol,Unchecked-Send,52
buggy_27.sol,Timestamp-Dependency,202
buggy_26.sol,Unchecked-Send,166
buggy_16.sol,Overflow-Underflow,174
buggy_3.sol,TOD,309
buggy_19.sol,Timestamp-Dependency,186
buggy_45.sol,Re-entrancy,183
buggy_28.sol,Overflow-Underflow,99
buggy_20.sol,TOD,263
buggy_34.sol,Unchecked-Send,153
buggy_26.sol,Unhandled-Exceptions,214
buggy_47.sol,Timestamp-Dependency,17
buggy_44.sol,TOD,647
buggy_24.sol,Timestamp-Dependency,386
buggy_27.sol,Overflow-Underflow,194
buggy_33.sol,Timestamp-Dependency,79
buggy_16.sol,Timestamp-Dependency,302
buggy_7.sol,Unhandled-Exceptions,138
buggy_2.sol,tx.origin,8
buggy_38.sol,Unhandled-Exceptions,223
buggy_34.sol,Timestamp-Dependency,26
buggy_11.sol,Unchecked-Send,78
buggy_41.sol,TOD,110
buggy_24.sol,Re-entrancy,252
buggy_9.sol,Unhandled-Exceptions,212
buggy_1.sol,Unhandled-Exceptions,132
buggy_1.sol,Overflow-Underflow,76
buggy_23.sol,Overflow-Underflow,307
buggy_12.sol,TOD,358
buggy_27.sol,Unhandled-Exceptions,200
buggy_20.sol,Unchecked-Send,208
buggy_21.sol,Timestamp-Dependency,201
buggy_47.sol,Unchecked-Send,224
buggy_38.sol,TOD,244
buggy_26.sol,Unhandled-Exceptions,73
buggy_25.sol,Timestamp-Dependency,68
buggy_6.sol,TOD,490
buggy_34.sol,Overflow-Underflow,629
buggy_24.sol,tx.origin,772
buggy_34.sol,Unhandled-Exceptions,325
buggy_27.sol,tx.origin,241
buggy_35.sol,tx.origin,243
buggy_7.sol,tx.origin,161
buggy_5.sol,TOD,403
buggy_27.sol,Re-entrancy,585
buggy_19.sol,tx.origin,201
buggy_16.sol,Unhandled-Exceptions,421
buggy_44.sol,TOD,292
buggy_21.sol,Unhandled-Exceptions,211
buggy_27.sol,Unhandled-Exceptions,545
buggy_12.sol,Overflow-Underflow,294
buggy_32.sol,Unchecked-Send,132
buggy_16.sol,Unchecked-Send,53
buggy_27.sol,Timestamp-Dependency,258
buggy_15.sol,Re-entrancy,213
buggy_45.sol,Re-entrancy,125
buggy_47.sol,tx.origin,108
buggy_37.sol,Timestamp-Dependency,367
buggy_20.sol,TOD,591
buggy_29.sol,Re-entrancy,399
buggy_34.sol,Timestamp-Dependency,492
buggy_16.sol,Unhandled-Exceptions,256
buggy_33.sol,Re-entrancy,265
buggy_12.sol,Overflow-Underflow,333
buggy_29.sol,tx.origin,30
buggy_48.sol,Timestamp-Dependency,185
buggy_22.sol,Unchecked-Send,25
buggy_24.sol,Unhandled-Exceptions,424
buggy_47.sol,Overflow-Underflow,24
buggy_17.sol,TOD,500
buggy_17.sol,tx.origin,191
buggy_18.sol,Timestamp-Dependency,189
buggy_11.sol,Timestamp-Dependency,166
buggy_32.sol,Unchecked-Send,78
buggy_7.sol,Timestamp-Dependency,217
buggy_5.sol,Timestamp-Dependency,24
buggy_18.sol,Timestamp-Dependency,579
buggy_11.sol,Unhandled-Exceptions,33
buggy_7.sol,Re-entrancy,278
buggy_26.sol,Unhandled-Exceptions,164
buggy_27.sol,tx.origin,420
buggy_17.sol,tx.origin,210
buggy_5.sol,tx.origin,152
buggy_29.sol,Unchecked-Send,352
buggy_18.sol,Re-entrancy,105
buggy_21.sol,Overflow-Underflow,10
buggy_38.sol,tx.origin,59
buggy_6.sol,Unchecked-Send,47
buggy_2.sol,Unhandled-Exceptions,103
buggy_30.sol,Unchecked-Send,624
buggy_45.sol,Re-entrancy,174
buggy_20.sol,Unchecked-Send,70
buggy_17.sol,Unchecked-Send,261
buggy_24.sol,Unchecked-Send,242
buggy_27.sol,TOD,441
buggy_15.sol,Unhandled-Exceptions,139
buggy_35.sol,Timestamp-Dependency,176
buggy_12.sol,Re-entrancy,117
buggy_36.sol,Unchecked-Send,153
buggy_44.sol,Unchecked-Send,116
buggy_10.sol,Unchecked-Send,34
buggy_11.sol,Overflow-Underflow,278
buggy_24.sol,Unhandled-Exceptions,763
buggy_24.sol,Re-entrancy,243
buggy_14.sol,TOD,485
buggy_45.sol,Unchecked-Send,143
buggy_26.sol,Re-entrancy,171
buggy_30.sol,Unchecked-Send,663
buggy_16.sol,TOD,307
buggy_19.sol,Timestamp-Dependency,286
buggy_4.sol,Unhandled-Exceptions,96
buggy_44.sol,Overflow-Underflow,260
buggy_20.sol,TOD,227
buggy_27.sol,TOD,258
buggy_3.sol,Overflow-Underflow,13
buggy_45.sol,TOD,167
buggy_14.sol,Unhandled-Exceptions,248
buggy_15.sol,Unhandled-Exceptions,228
buggy_27.sol,TOD,796
buggy_16.sol,Timestamp-Dependency,330
buggy_29.sol,Re-entrancy,29
buggy_35.sol,Timestamp-Dependency,221
buggy_50.sol,TOD,317
buggy_34.sol,TOD,666
buggy_41.sol,Re-entrancy,35
buggy_38.sol,Timestamp-Dependency,184
buggy_1.sol,Unhandled-Exceptions,120
buggy_48.sol,Timestamp-Dependency,301
buggy_28.sol,tx.origin,59
buggy_8.sol,TOD,497
buggy_14.sol,TOD,72
buggy_14.sol,Unhandled-Exceptions,95
buggy_15.sol,Unhandled-Exceptions,65
buggy_35.sol,Unhandled-Exceptions,140
buggy_26.sol,tx.origin,103
buggy_43.sol,Unchecked-Send,143
buggy_7.sol,tx.origin,269
buggy_2.sol,tx.origin,201
buggy_42.sol,Timestamp-Dependency,172
buggy_16.sol,Unhandled-Exceptions,281
buggy_16.sol,tx.origin,166
buggy_38.sol,Unchecked-Send,247
buggy_17.sol,Overflow-Underflow,262
buggy_17.sol,Timestamp-Dependency,67
buggy_38.sol,Re-entrancy,336
buggy_21.sol,Overflow-Underflow,311
buggy_24.sol,Timestamp-Dependency,682
buggy_48.sol,Timestamp-Dependency,128
buggy_26.sol,Unhandled-Exceptions,264
buggy_42.sol,Unhandled-Exceptions,93
buggy_50.sol,Unchecked-Send,130
buggy_9.sol,Overflow-Underflow,304
buggy_35.sol,tx.origin,308
buggy_8.sol,Re-entrancy,36
buggy_5.sol,TOD,82
buggy_3.sol,Unhandled-Exceptions,61
buggy_26.sol,TOD,159
buggy_43.sol,tx.origin,76
buggy_19.sol,Re-entrancy,270
buggy_37.sol,TOD,580
buggy_48.sol,Re-entrancy,420
buggy_29.sol,Overflow-Underflow,410
buggy_5.sol,Unchecked-Send,61
buggy_7.sol,Overflow-Underflow,54
buggy_22.sol,Timestamp-Dependency,203
buggy_28.sol,Re-entrancy,183
buggy_35.sol,Re-entrancy,136
buggy_37.sol,Timestamp-Dependency,46
buggy_13.sol,Timestamp-Dependency,60
buggy_34.sol,Unhandled-Exceptions,175
buggy_25.sol,Unhandled-Exceptions,36
buggy_50.sol,Overflow-Underflow,80
buggy_24.sol,Timestamp-Dependency,265
buggy_50.sol,Unhandled-Exceptions,206
buggy_50.sol,tx.origin,236
buggy_11.sol,Overflow-Underflow,138
buggy_37.sol,TOD,475
buggy_17.sol,Overflow-Underflow,88
buggy_38.sol,Unhandled-Exceptions,340
buggy_48.sol,tx.origin,169
buggy_43.sol,Re-entrancy,261
buggy_11.sol,Timestamp-Dependency,330
buggy_16.sol,tx.origin,366
buggy_42.sol,tx.origin,113
buggy_22.sol,Timestamp-Dependency,44
buggy_16.sol,TOD,161
buggy_24.sol,Overflow-Underflow,239
buggy_34.sol,Overflow-Underflow,654
buggy_45.sol,TOD,9
buggy_48.sol,Unhandled-Exceptions,126
buggy_15.sol,tx.origin,33
buggy_12.sol,Re-entrancy,124
buggy_38.sol,Overflow-Underflow,63
buggy_8.sol,Unhandled-Exceptions,69
buggy_11.sol,Overflow-Underflow,301
buggy_21.sol,Unchecked-Send,11
buggy_50.sol,Timestamp-Dependency,269
buggy_12.sol,Unchecked-Send,110
buggy_15.sol,Re-entrancy,92
buggy_23.sol,tx.origin,398
buggy_17.sol,Unchecked-Send,161
buggy_29.sol,Timestamp-Dependency,340
buggy_27.sol,TOD,277
buggy_18.sol,Overflow-Underflow,482
buggy_44.sol,TOD,722
buggy_21.sol,TOD,131
buggy_42.sol,Re-entrancy,286
buggy_12.sol,Timestamp-Dependency,273
buggy_37.sol,Overflow-Underflow,251
buggy_21.sol,Re-entrancy,75
buggy_31.sol,Overflow-Underflow,181
buggy_16.sol,tx.origin,56
buggy_48.sol,tx.origin,353
buggy_43.sol,Unhandled-Exceptions,349
buggy_44.sol,Unhandled-Exceptions,177
buggy_16.sol,TOD,407
buggy_48.sol,Re-entrancy,339
buggy_1.sol,TOD,290
buggy_38.sol,TOD,73
buggy_47.sol,Re-entrancy,486
buggy_21.sol,TOD,238
buggy_47.sol,Overflow-Underflow,145
buggy_29.sol,Re-entrancy,417
buggy_8.sol,Re-entrancy,182
buggy_32.sol,Timestamp-Dependency,210
buggy_35.sol,tx.origin,326
buggy_6.sol,Re-entrancy,317
buggy_21.sol,tx.origin,178
buggy_15.sol,Unchecked-Send,176
buggy_8.sol,Unchecked-Send,54
buggy_7.sol,Unhandled-Exceptions,308
buggy_23.sol,TOD,379
buggy_30.sol,Overflow-Underflow,603
buggy_30.sol,tx.origin,726
buggy_33.sol,Re-entrancy,287
buggy_30.sol,Unhandled-Exceptions,366
buggy_40.sol,TOD,246
buggy_5.sol,Unhandled-Exceptions,289
buggy_17.sol,Timestamp-Dependency,72
buggy_45.sol,Unchecked-Send,78
buggy_18.sol,Unhandled-Exceptions,476
buggy_32.sol,tx.origin,119
buggy_31.sol,tx.origin,168
buggy_25.sol,Re-entrancy,60
buggy_3.sol,Re-entrancy,55
buggy_5.sol,Re-entrancy,147
buggy_24.sol,Re-entrancy,473
buggy_22.sol,Re-entrancy,533
buggy_18.sol,Timestamp-Dependency,83
buggy_7.sol,Timestamp-Dependency,239
buggy_37.sol,tx.origin,194
buggy_21.sol,Timestamp-Dependency,302
buggy_28.sol,Re-entrancy,174
buggy_35.sol,Re-entrancy,145
buggy_19.sol,Timestamp-Dependency,58
buggy_31.sol,tx.origin,197
buggy_16.sol,TOD,721
buggy_33.sol,Unchecked-Send,124
buggy_36.sol,Timestamp-Dependency,98
buggy_22.sol,Re-entrancy,122
buggy_30.sol,Unhandled-Exceptions,432
buggy_34.sol,Timestamp-Dependency,154
buggy_22.sol,Overflow-Underflow,31
buggy_12.sol,tx.origin,345
buggy_47.sol,TOD,13
buggy_17.sol,Timestamp-Dependency,256
buggy_6.sol,Unchecked-Send,25
buggy_30.sol,Unchecked-Send,542
buggy_11.sol,tx.origin,141
buggy_8.sol,Re-entrancy,359
buggy_24.sol,Timestamp-Dependency,493
buggy_36.sol,Timestamp-Dependency,31
buggy_30.sol,TOD,1170
buggy_6.sol,Re-entrancy,108
buggy_23.sol,Unchecked-Send,367
buggy_6.sol,Timestamp-Dependency,136
buggy_38.sol,Unhandled-Exceptions,176
buggy_30.sol,Re-entrancy,821
buggy_11.sol,Unchecked-Send,35
buggy_44.sol,Unchecked-Send,98
buggy_50.sol,tx.origin,266
buggy_18.sol,Re-entrancy,62
buggy_22.sol,Overflow-Underflow,248
buggy_38.sol,Timestamp-Dependency,193
buggy_48.sol,Timestamp-Dependency,346
buggy_30.sol,Timestamp-Dependency,712
buggy_3.sol,TOD,379
buggy_30.sol,TOD,664
buggy_14.sol,Overflow-Underflow,276
buggy_35.sol,TOD,302
buggy_35.sol,Unchecked-Send,159
buggy_26.sol,Unhandled-Exceptions,108
buggy_47.sol,Timestamp-Dependency,91
buggy_19.sol,Unchecked-Send,213
buggy_20.sol,Timestamp-Dependency,235
buggy_34.sol,Unchecked-Send,321
buggy_8.sol,tx.origin,267
buggy_10.sol,Unhandled-Exceptions,12
buggy_33.sol,Re-entrancy,139
buggy_5.sol,Re-entrancy,380
buggy_38.sol,Re-entrancy,165
buggy_29.sol,Unchecked-Send,26
buggy_36.sol,TOD,206
buggy_41.sol,Unhandled-Exceptions,128
buggy_29.sol,Unhandled-Exceptions,403
buggy_22.sol,Unchecked-Send,153
buggy_42.sol,Unhandled-Exceptions,194
buggy_35.sol,Unhandled-Exceptions,146
buggy_27.sol,TOD,883
buggy_41.sol,Timestamp-Dependency,238
buggy_50.sol,TOD,336
buggy_43.sol,Overflow-Underflow,50
buggy_24.sol,TOD,1260
buggy_8.sol,Unchecked-Send,61
buggy_30.sol,Unhandled-Exceptions,359
buggy_8.sol,TOD,588
buggy_17.sol,Timestamp-Dependency,49
buggy_13.sol,tx.origin,105
buggy_5.sol,Unchecked-Send,74
buggy_31.sol,Timestamp-Dependency,102
buggy_35.sol,Unhandled-Exceptions,255
buggy_45.sol,Overflow-Underflow,83
buggy_30.sol,Unhandled-Exceptions,780
buggy_6.sol,Re-entrancy,345
buggy_45.sol,tx.origin,64
buggy_2.sol,TOD,338
buggy_15.sol,Unchecked-Send,28
buggy_8.sol,Timestamp-Dependency,338
buggy_17.sol,TOD,393
buggy_44.sol,Unchecked-Send,339
buggy_39.sol,Timestamp-Dependency,29
buggy_31.sol,Overflow-Underflow,118
buggy_6.sol,Unhandled-Exceptions,63
buggy_17.sol,Re-entrancy,317
buggy_28.sol,tx.origin,131
buggy_24.sol,Unhandled-Exceptions,980
buggy_47.sol,Re-entrancy,293
buggy_15.sol,Overflow-Underflow,45
buggy_30.sol,Timestamp-Dependency,795
buggy_36.sol,Re-entrancy,567
buggy_4.sol,Timestamp-Dependency,90
buggy_21.sol,Overflow-Underflow,495
buggy_27.sol,Unchecked-Send,334
buggy_37.sol,tx.origin,46
buggy_5.sol,Timestamp-Dependency,82
buggy_20.sol,Re-entrancy,101
buggy_18.sol,TOD,622
buggy_48.sol,Unchecked-Send,116
buggy_27.sol,TOD,924
buggy_7.sol,Unhandled-Exceptions,238
buggy_36.sol,Re-entrancy,602
buggy_12.sol,Timestamp-Dependency,152
buggy_44.sol,TOD,93
buggy_24.sol,TOD,953
buggy_45.sol,Timestamp-Dependency,261
buggy_17.sol,Unchecked-Send,179
buggy_8.sol,Re-entrancy,259
buggy_19.sol,Unchecked-Send,220
buggy_48.sol,Unchecked-Send,145
buggy_22.sol,Unhandled-Exceptions,310
buggy_20.sol,Timestamp-Dependency,224
buggy_35.sol,tx.origin,223
buggy_3.sol,Timestamp-Dependency,25
buggy_50.sol,Re-entrancy,177
buggy_19.sol,tx.origin,245
buggy_33.sol,Re-entrancy,130
buggy_8.sol,Unchecked-Send,79
buggy_30.sol,Overflow-Underflow,962
buggy_36.sol,Unhandled-Exceptions,430
buggy_12.sol,Unhandled-Exceptions,204
buggy_24.sol,Unhandled-Exceptions,549
buggy_25.sol,Overflow-Underflow,96
buggy_44.sol,Unhandled-Exceptions,167
buggy_18.sol,Timestamp-Dependency,431
buggy_12.sol,tx.origin,154
buggy_28.sol,Re-entrancy,336
buggy_8.sol,TOD,476
buggy_42.sol,Unhandled-Exceptions,221
buggy_40.sol,Timestamp-Dependency,584
buggy_27.sol,Re-entrancy,650
buggy_2.sol,tx.origin,182
buggy_34.sol,Timestamp-Dependency,448
buggy_16.sol,tx.origin,141
buggy_27.sol,Re-entrancy,136
buggy_17.sol,Overflow-Underflow,381
buggy_17.sol,tx.origin,288
buggy_1.sol,Unhandled-Exceptions,46
buggy_44.sol,Overflow-Underflow,85
buggy_38.sol,Re-entrancy,379
buggy_37.sol,Re-entrancy,233
buggy_41.sol,Overflow-Underflow,147
buggy_12.sol,TOD,520
buggy_47.sol,Timestamp-Dependency,282
buggy_45.sol,Overflow-Underflow,88
buggy_36.sol,Timestamp-Dependency,251
buggy_45.sol,tx.origin,73
buggy_36.sol,Unhandled-Exceptions,228
buggy_27.sol,Re-entrancy,301
buggy_12.sol,Unhandled-Exceptions,402
buggy_17.sol,Overflow-Underflow,216
buggy_8.sol,Unhandled-Exceptions,352
buggy_33.sol,tx.origin,119
buggy_5.sol,tx.origin,99
buggy_18.sol,Timestamp-Dependency,97
buggy_17.sol,Re-entrancy,308
buggy_43.sol,Re-entrancy,133
buggy_7.sol,Timestamp-Dependency,253
buggy_16.sol,Unchecked-Send,219
buggy_26.sol,Unchecked-Send,88
buggy_5.sol,Timestamp-Dependency,60
buggy_24.sol,Unchecked-Send,373
buggy_40.sol,tx.origin,358
buggy_44.sol,tx.origin,85
buggy_46.sol,Unchecked-Send,21
buggy_1.sol,Timestamp-Dependency,33
buggy_11.sol,Re-entrancy,428
buggy_11.sol,Overflow-Underflow,175
buggy_30.sol,Unhandled-Exceptions,422
buggy_38.sol,Timestamp-Dependency,74
buggy_14.sol,Re-entrancy,299
buggy_2.sol,Timestamp-Dependency,177
buggy_24.sol,Unchecked-Send,272
buggy_47.sol,TOD,27
buggy_33.sol,TOD,191
buggy_16.sol,Unchecked-Send,316
buggy_8.sol,TOD,271
buggy_3.sol,Unchecked-Send,8
buggy_29.sol,Unhandled-Exceptions,183
buggy_30.sol,Timestamp-Dependency,369
buggy_7.sol,Unchecked-Send,121
buggy_8.sol,tx.origin,188
buggy_37.sol,Overflow-Underflow,379
buggy_5.sol,tx.origin,345
buggy_48.sol,TOD,491
buggy_39.sol,Unchecked-Send,8
buggy_14.sol,TOD,449
buggy_17.sol,Timestamp-Dependency,341
buggy_48.sol,Re-entrancy,211
buggy_15.sol,Re-entrancy,71
buggy_18.sol,Unhandled-Exceptions,227
buggy_4.sol,Unhandled-Exceptions,156
buggy_35.sol,Unhandled-Exceptions,261
buggy_37.sol,Unchecked-Send,65
buggy_29.sol,Unhandled-Exceptions,24
buggy_22.sol,tx.origin,400
buggy_48.sol,Unchecked-Send,152
buggy_18.sol,Unchecked-Send,235
buggy_9.sol,TOD,116
buggy_23.sol,TOD,249
buggy_33.sol,Unhandled-Exceptions,93
buggy_35.sol,tx.origin,198
buggy_22.sol,Re-entrancy,304
buggy_1.sol,Re-entrancy,65
buggy_32.sol,Re-entrancy,234
buggy_36.sol,Overflow-Underflow,613
buggy_43.sol,Timestamp-Dependency,27
buggy_21.sol,Unchecked-Send,193
buggy_16.sol,Overflow-Underflow,257
buggy_1.sol,Unhandled-Exceptions,92
buggy_36.sol,Overflow-Underflow,99
buggy_36.sol,TOD,220
buggy_18.sol,Unhandled-Exceptions,92
buggy_24.sol,Timestamp-Dependency,547
buggy_21.sol,Timestamp-Dependency,17
buggy_29.sol,Timestamp-Dependency,270
buggy_31.sol,Timestamp-Dependency,239
buggy_30.sol,TOD,1114
buggy_27.sol,tx.origin,185
buggy_34.sol,Re-entrancy,259
buggy_32.sol,Timestamp-Dependency,247
buggy_2.sol,tx.origin,173
buggy_7.sol,Unhandled-Exceptions,273
buggy_27.sol,Unchecked-Send,100
buggy_5.sol,Unhandled-Exceptions,282
buggy_17.sol,Re-entrancy,426
buggy_43.sol,Re-entrancy,27
buggy_11.sol,Timestamp-Dependency,84
buggy_27.sol,Timestamp-Dependency,458
buggy_17.sol,Unhandled-Exceptions,145
buggy_29.sol,Overflow-Underflow,17
buggy_15.sol,Overflow-Underflow,182
buggy_6.sol,TOD,119
buggy_19.sol,TOD,597
buggy_40.sol,Overflow-Underflow,412
buggy_29.sol,Timestamp-Dependency,161
buggy_48.sol,Unhandled-Exceptions,338
buggy_4.sol,tx.origin,78
buggy_12.sol,TOD,543
buggy_34.sol,Timestamp-Dependency,292
buggy_25.sol,Overflow-Underflow,295
buggy_5.sol,Re-entrancy,182
buggy_33.sol,tx.origin,124
buggy_48.sol,tx.origin,48
buggy_5.sol,tx.origin,106
buggy_25.sol,TOD,198
buggy_38.sol,TOD,502
buggy_22.sol,Unchecked-Send,449
buggy_47.sol,tx.origin,241
buggy_24.sol,Overflow-Underflow,352
buggy_7.sol,Unchecked-Send,15
buggy_25.sol,Re-entrancy,118
buggy_6.sol,Re-entrancy,236
buggy_27.sol,TOD,517
buggy_16.sol,Timestamp-Dependency,81
buggy_30.sol,Overflow-Underflow,748
buggy_27.sol,Unchecked-Send,348
buggy_9.sol,Unhandled-Exceptions,123
buggy_20.sol,Unhandled-Exceptions,100
buggy_7.sol,Overflow-Underflow,247
buggy_40.sol,Timestamp-Dependency,352
buggy_26.sol,Timestamp-Dependency,204
buggy_1.sol,TOD,204
buggy_25.sol,Unhandled-Exceptions,103
buggy_37.sol,Unhandled-Exceptions,79
buggy_48.sol,Overflow-Underflow,426
buggy_8.sol,Overflow-Underflow,77
buggy_15.sol,tx.origin,13
buggy_1.sol,Unchecked-Send,141
buggy_38.sol,Overflow-Underflow,99
buggy_21.sol,Unhandled-Exceptions,76
buggy_27.sol,Timestamp-Dependency,187
buggy_19.sol,Overflow-Underflow,70
buggy_46.sol,Overflow-Underflow,21
buggy_39.sol,Unchecked-Send,31
buggy_36.sol,tx.origin,236
buggy_5.sol,Unhandled-Exceptions,79
buggy_40.sol,tx.origin,545
buggy_30.sol,Unchecked-Send,680
buggy_18.sol,Unhandled-Exceptions,234
buggy_47.sol,TOD,629
buggy_41.sol,Unhandled-Exceptions,256
buggy_31.sol,Timestamp-Dependency,257
buggy_37.sol,Unchecked-Send,74
buggy_22.sol,Unhandled-Exceptions,196
buggy_34.sol,Unchecked-Send,362
buggy_32.sol,Overflow-Underflow,174
buggy_5.sol,Re-entrancy,359
buggy_1.sol,Unchecked-Send,22
buggy_40.sol,Re-entrancy,599
buggy_21.sol,tx.origin,5
buggy_11.sol,Re-entrancy,109
buggy_4.sol,Unhandled-Exceptions,56
buggy_22.sol,Unchecked-Send,182
buggy_24.sol,tx.origin,245
buggy_24.sol,Unchecked-Send,599
buggy_38.sol,TOD,547
buggy_4.sol,Re-entrancy,175
buggy_24.sol,tx.origin,747
buggy_16.sol,Re-entrancy,220
buggy_24.sol,TOD,1025
buggy_48.sol,TOD,170
buggy_20.sol,tx.origin,196
buggy_16.sol,Overflow-Underflow,421
buggy_32.sol,Unchecked-Send,171
buggy_27.sol,Timestamp-Dependency,499
buggy_40.sol,TOD,652
buggy_25.sol,tx.origin,96
buggy_42.sol,Unhandled-Exceptions,8
buggy_40.sol,Overflow-Underflow,485
buggy_25.sol,Unchecked-Send,13
buggy_32.sol,Timestamp-Dependency,147
buggy_36.sol,Timestamp-Dependency,233
buggy_1.sol,Timestamp-Dependency,170
buggy_34.sol,Timestamp-Dependency,275
buggy_45.sol,tx.origin,91
buggy_42.sol,Re-entrancy,178
buggy_22.sol,Re-entrancy,243
buggy_12.sol,Timestamp-Dependency,117
buggy_15.sol,tx.origin,222
buggy_48.sol,tx.origin,63
buggy_5.sol,Unhandled-Exceptions,382
buggy_47.sol,Unhandled-Exceptions,393
buggy_14.sol,Overflow-Underflow,248
buggy_16.sol,Overflow-Underflow,66
buggy_6.sol,Unchecked-Send,130
buggy_15.sol,Overflow-Underflow,18
buggy_2.sol,Overflow-Underflow,180
buggy_15.sol,Timestamp-Dependency,24
buggy_7.sol,Overflow-Underflow,9
buggy_48.sol,Unhandled-Exceptions,270
buggy_4.sol,Re-entrancy,121
buggy_9.sol,Overflow-Underflow,360
buggy_5.sol,TOD,138
buggy_1.sol,Timestamp-Dependency,87
buggy_42.sol,Overflow-Underflow,268
buggy_30.sol,Unhandled-Exceptions,468
buggy_27.sol,Unchecked-Send,167
buggy_38.sol,Unhandled-Exceptions,315
buggy_49.sol,Overflow-Underflow,27
buggy_26.sol,Timestamp-Dependency,213
buggy_47.sol,Unchecked-Send,68
buggy_22.sol,tx.origin,9
buggy_23.sol,TOD,588
buggy_5.sol,TOD,241
buggy_7.sol,Unchecked-Send,107
buggy_43.sol,tx.origin,233
buggy_32.sol,TOD,460
buggy_30.sol,Overflow-Underflow,834
buggy_4.sol,Timestamp-Dependency,160
buggy_39.sol,TOD,211
buggy_30.sol,tx.origin,449
buggy_42.sol,tx.origin,41
buggy_24.sol,TOD,476
buggy_29.sol,Unchecked-Send,149
buggy_25.sol,tx.origin,273
buggy_23.sol,Overflow-Underflow,370
buggy_36.sol,TOD,71
buggy_18.sol,Unhandled-Exceptions,213
buggy_37.sol,Timestamp-Dependency,141
buggy_20.sol,TOD,301
buggy_21.sol,Timestamp-Dependency,138
buggy_23.sol,tx.origin,419
buggy_19.sol,Unchecked-Send,241
buggy_48.sol,Unchecked-Send,142
buggy_8.sol,tx.origin,367
buggy_37.sol,Overflow-Underflow,260
buggy_38.sol,Unhandled-Exceptions,241
buggy_25.sol,Re-entrancy,309
buggy_22.sol,Re-entrancy,286
