Bug_Type,Contract,Line,Description
TOD,buggy_19.sol,277,Ground truth vulnerability missed by LLM
TOD,buggy_19.sol,410,Ground truth vulnerability missed by LLM
TOD,buggy_19.sol,538,Ground truth vulnerability missed by LLM
TOD,buggy_19.sol,154,Ground truth vulnerability missed by LLM
TOD,buggy_19.sol,556,Ground truth vulnerability missed by LLM
TOD,buggy_19.sol,428,Ground truth vulnerability missed by LLM
TOD,buggy_19.sol,300,Ground truth vulnerability missed by LLM
TOD,buggy_19.sol,172,Ground truth vulnerability missed by LLM
TOD,buggy_19.sol,58,Ground truth vulnerability missed by LLM
TOD,buggy_19.sol,579,Ground truth vulnerability missed by LLM
TOD,buggy_19.sol,451,Ground truth vulnerability missed by LLM
TOD,buggy_19.sol,323,Ground truth vulnerability missed by LLM
TOD,buggy_19.sol,197,Ground truth vulnerability missed by LLM
TOD,buggy_19.sol,84,Ground truth vulnerability missed by LLM
TOD,buggy_19.sol,597,Ground truth vulnerability missed by LLM
TOD,buggy_19.sol,346,Ground truth vulnerability missed by LLM
TOD,buggy_19.sol,474,Ground truth vulnerability missed by LLM
TOD,buggy_19.sol,218,Ground truth vulnerability missed by LLM
TOD,buggy_19.sol,615,Ground truth vulnerability missed by LLM
TOD,buggy_19.sol,497,Ground truth vulnerability missed by LLM
TOD,buggy_19.sol,369,Ground truth vulnerability missed by LLM
TOD,buggy_19.sol,241,Ground truth vulnerability missed by LLM
TOD,buggy_19.sol,113,Ground truth vulnerability missed by LLM
TOD,buggy_19.sol,633,Ground truth vulnerability missed by LLM
TOD,buggy_25.sol,137,Ground truth vulnerability missed by LLM
TOD,buggy_25.sol,396,Ground truth vulnerability missed by LLM
TOD,buggy_25.sol,13,Ground truth vulnerability missed by LLM
TOD,buggy_25.sol,151,Ground truth vulnerability missed by LLM
TOD,buggy_25.sol,286,Ground truth vulnerability missed by LLM
TOD,buggy_25.sol,420,Ground truth vulnerability missed by LLM
TOD,buggy_25.sol,165,Ground truth vulnerability missed by LLM
TOD,buggy_25.sol,46,Ground truth vulnerability missed by LLM
TOD,buggy_25.sol,179,Ground truth vulnerability missed by LLM
TOD,buggy_25.sol,438,Ground truth vulnerability missed by LLM
TOD,buggy_25.sol,69,Ground truth vulnerability missed by LLM
TOD,buggy_25.sol,198,Ground truth vulnerability missed by LLM
TOD,buggy_25.sol,461,Ground truth vulnerability missed by LLM
TOD,buggy_25.sol,85,Ground truth vulnerability missed by LLM
TOD,buggy_25.sol,344,Ground truth vulnerability missed by LLM
TOD,buggy_25.sol,221,Ground truth vulnerability missed by LLM
TOD,buggy_25.sol,484,Ground truth vulnerability missed by LLM
TOD,buggy_25.sol,104,Ground truth vulnerability missed by LLM
TOD,buggy_25.sol,118,Ground truth vulnerability missed by LLM
TOD,buggy_25.sol,252,Ground truth vulnerability missed by LLM
TOD,buggy_25.sol,509,Ground truth vulnerability missed by LLM
TOD,buggy_30.sol,1154,Ground truth vulnerability missed by LLM
TOD,buggy_30.sol,898,Ground truth vulnerability missed by LLM
TOD,buggy_30.sol,514,Ground truth vulnerability missed by LLM
TOD,buggy_30.sol,397,Ground truth vulnerability missed by LLM
TOD,buggy_30.sol,1170,Ground truth vulnerability missed by LLM
TOD,buggy_30.sol,1299,Ground truth vulnerability missed by LLM
TOD,buggy_30.sol,915,Ground truth vulnerability missed by LLM
TOD,buggy_30.sol,790,Ground truth vulnerability missed by LLM
TOD,buggy_30.sol,1047,Ground truth vulnerability missed by LLM
TOD,buggy_30.sol,664,Ground truth vulnerability missed by LLM
TOD,buggy_30.sol,932,Ground truth vulnerability missed by LLM
TOD,buggy_30.sol,1317,Ground truth vulnerability missed by LLM
TOD,buggy_30.sol,549,Ground truth vulnerability missed by LLM
TOD,buggy_30.sol,1191,Ground truth vulnerability missed by LLM
TOD,buggy_30.sol,420,Ground truth vulnerability missed by LLM
TOD,buggy_30.sol,1069,Ground truth vulnerability missed by LLM
TOD,buggy_30.sol,950,Ground truth vulnerability missed by LLM
TOD,buggy_30.sol,1209,Ground truth vulnerability missed by LLM
TOD,buggy_30.sol,699,Ground truth vulnerability missed by LLM
TOD,buggy_30.sol,1091,Ground truth vulnerability missed by LLM
TOD,buggy_30.sol,452,Ground truth vulnerability missed by LLM
TOD,buggy_30.sol,837,Ground truth vulnerability missed by LLM
TOD,buggy_30.sol,968,Ground truth vulnerability missed by LLM
TOD,buggy_30.sol,589,Ground truth vulnerability missed by LLM
TOD,buggy_30.sol,851,Ground truth vulnerability missed by LLM
TOD,buggy_30.sol,340,Ground truth vulnerability missed by LLM
TOD,buggy_30.sol,727,Ground truth vulnerability missed by LLM
TOD,buggy_30.sol,1114,Ground truth vulnerability missed by LLM
TOD,buggy_30.sol,986,Ground truth vulnerability missed by LLM
TOD,buggy_30.sol,476,Ground truth vulnerability missed by LLM
TOD,buggy_30.sol,1245,Ground truth vulnerability missed by LLM
TOD,buggy_30.sol,1000,Ground truth vulnerability missed by LLM
TOD,buggy_30.sol,876,Ground truth vulnerability missed by LLM
TOD,buggy_30.sol,494,Ground truth vulnerability missed by LLM
TOD,buggy_30.sol,624,Ground truth vulnerability missed by LLM
TOD,buggy_30.sol,1137,Ground truth vulnerability missed by LLM
TOD,buggy_30.sol,371,Ground truth vulnerability missed by LLM
TOD,buggy_30.sol,1269,Ground truth vulnerability missed by LLM
TOD,buggy_30.sol,757,Ground truth vulnerability missed by LLM
TOD,buggy_30.sol,1020,Ground truth vulnerability missed by LLM
TOD,buggy_4.sol,289,Ground truth vulnerability missed by LLM
TOD,buggy_4.sol,226,Ground truth vulnerability missed by LLM
TOD,buggy_4.sol,193,Ground truth vulnerability missed by LLM
TOD,buggy_4.sol,67,Ground truth vulnerability missed by LLM
TOD,buggy_4.sol,392,Ground truth vulnerability missed by LLM
TOD,buggy_4.sol,106,Ground truth vulnerability missed by LLM
TOD,buggy_4.sol,140,Ground truth vulnerability missed by LLM
TOD,buggy_4.sol,174,Ground truth vulnerability missed by LLM
TOD,buggy_4.sol,272,Ground truth vulnerability missed by LLM
TOD,buggy_4.sol,48,Ground truth vulnerability missed by LLM
TOD,buggy_4.sol,371,Ground truth vulnerability missed by LLM
TOD,buggy_4.sol,212,Ground truth vulnerability missed by LLM
TOD,buggy_4.sol,87,Ground truth vulnerability missed by LLM
TOD,buggy_4.sol,311,Ground truth vulnerability missed by LLM
TOD,buggy_4.sol,154,Ground truth vulnerability missed by LLM
TOD,buggy_4.sol,348,Ground truth vulnerability missed by LLM
TOD,buggy_4.sol,125,Ground truth vulnerability missed by LLM
TOD,buggy_48.sol,132,Ground truth vulnerability missed by LLM
TOD,buggy_48.sol,517,Ground truth vulnerability missed by LLM
TOD,buggy_48.sol,398,Ground truth vulnerability missed by LLM
TOD,buggy_48.sol,146,Ground truth vulnerability missed by LLM
TOD,buggy_48.sol,274,Ground truth vulnerability missed by LLM
TOD,buggy_48.sol,662,Ground truth vulnerability missed by LLM
TOD,buggy_48.sol,412,Ground truth vulnerability missed by LLM
TOD,buggy_48.sol,542,Ground truth vulnerability missed by LLM
TOD,buggy_48.sol,298,Ground truth vulnerability missed by LLM
TOD,buggy_48.sol,170,Ground truth vulnerability missed by LLM
TOD,buggy_48.sol,688,Ground truth vulnerability missed by LLM
TOD,buggy_48.sol,48,Ground truth vulnerability missed by LLM
TOD,buggy_48.sol,571,Ground truth vulnerability missed by LLM
TOD,buggy_48.sol,444,Ground truth vulnerability missed by LLM
TOD,buggy_48.sol,62,Ground truth vulnerability missed by LLM
TOD,buggy_48.sol,195,Ground truth vulnerability missed by LLM
TOD,buggy_48.sol,326,Ground truth vulnerability missed by LLM
TOD,buggy_48.sol,714,Ground truth vulnerability missed by LLM
TOD,buggy_48.sol,76,Ground truth vulnerability missed by LLM
TOD,buggy_48.sol,470,Ground truth vulnerability missed by LLM
TOD,buggy_48.sol,214,Ground truth vulnerability missed by LLM
TOD,buggy_48.sol,345,Ground truth vulnerability missed by LLM
TOD,buggy_48.sol,90,Ground truth vulnerability missed by LLM
TOD,buggy_48.sol,604,Ground truth vulnerability missed by LLM
TOD,buggy_48.sol,229,Ground truth vulnerability missed by LLM
TOD,buggy_48.sol,104,Ground truth vulnerability missed by LLM
TOD,buggy_48.sol,491,Ground truth vulnerability missed by LLM
TOD,buggy_48.sol,364,Ground truth vulnerability missed by LLM
TOD,buggy_48.sol,118,Ground truth vulnerability missed by LLM
TOD,buggy_48.sol,247,Ground truth vulnerability missed by LLM
TOD,buggy_48.sol,635,Ground truth vulnerability missed by LLM
TOD,buggy_48.sol,383,Ground truth vulnerability missed by LLM
TOD,buggy_15.sol,288,Ground truth vulnerability missed by LLM
TOD,buggy_15.sol,417,Ground truth vulnerability missed by LLM
TOD,buggy_15.sol,353,Ground truth vulnerability missed by LLM
TOD,buggy_15.sol,32,Ground truth vulnerability missed by LLM
TOD,buggy_15.sol,122,Ground truth vulnerability missed by LLM
TOD,buggy_15.sol,71,Ground truth vulnerability missed by LLM
TOD,buggy_15.sol,138,Ground truth vulnerability missed by LLM
TOD,buggy_15.sol,106,Ground truth vulnerability missed by LLM
TOD,buggy_15.sol,13,Ground truth vulnerability missed by LLM
TOD,buggy_15.sol,92,Ground truth vulnerability missed by LLM
TOD,buggy_15.sol,51,Ground truth vulnerability missed by LLM
TOD,buggy_15.sol,184,Ground truth vulnerability missed by LLM
TOD,buggy_15.sol,154,Ground truth vulnerability missed by LLM
TOD,buggy_15.sol,316,Ground truth vulnerability missed by LLM
TOD,buggy_15.sol,381,Ground truth vulnerability missed by LLM
TOD,buggy_15.sol,254,Ground truth vulnerability missed by LLM
TOD,buggy_15.sol,223,Ground truth vulnerability missed by LLM
TOD,buggy_46.sol,96,Ground truth vulnerability missed by LLM
TOD,buggy_46.sol,21,Ground truth vulnerability missed by LLM
TOD,buggy_46.sol,150,Ground truth vulnerability missed by LLM
TOD,buggy_46.sol,183,Ground truth vulnerability missed by LLM
TOD,buggy_46.sol,215,Ground truth vulnerability missed by LLM
TOD,buggy_46.sol,61,Ground truth vulnerability missed by LLM
TOD,buggy_46.sol,127,Ground truth vulnerability missed by LLM
TOD,buggy_35.sol,389,Ground truth vulnerability missed by LLM
TOD,buggy_35.sol,517,Ground truth vulnerability missed by LLM
TOD,buggy_35.sol,136,Ground truth vulnerability missed by LLM
TOD,buggy_35.sol,269,Ground truth vulnerability missed by LLM
TOD,buggy_35.sol,656,Ground truth vulnerability missed by LLM
TOD,buggy_35.sol,788,Ground truth vulnerability missed by LLM
TOD,buggy_35.sol,150,Ground truth vulnerability missed by LLM
TOD,buggy_35.sol,408,Ground truth vulnerability missed by LLM
TOD,buggy_35.sol,541,Ground truth vulnerability missed by LLM
TOD,buggy_35.sol,288,Ground truth vulnerability missed by LLM
TOD,buggy_35.sol,422,Ground truth vulnerability missed by LLM
TOD,buggy_35.sol,682,Ground truth vulnerability missed by LLM
TOD,buggy_35.sol,171,Ground truth vulnerability missed by LLM
TOD,buggy_35.sol,302,Ground truth vulnerability missed by LLM
TOD,buggy_35.sol,815,Ground truth vulnerability missed by LLM
TOD,buggy_35.sol,559,Ground truth vulnerability missed by LLM
TOD,buggy_35.sol,436,Ground truth vulnerability missed by LLM
TOD,buggy_35.sol,577,Ground truth vulnerability missed by LLM
TOD,buggy_35.sol,450,Ground truth vulnerability missed by LLM
TOD,buggy_35.sol,194,Ground truth vulnerability missed by LLM
TOD,buggy_35.sol,322,Ground truth vulnerability missed by LLM
TOD,buggy_35.sol,709,Ground truth vulnerability missed by LLM
TOD,buggy_35.sol,852,Ground truth vulnerability missed by LLM
TOD,buggy_35.sol,341,Ground truth vulnerability missed by LLM
TOD,buggy_35.sol,726,Ground truth vulnerability missed by LLM
TOD,buggy_35.sol,470,Ground truth vulnerability missed by LLM
TOD,buggy_35.sol,217,Ground truth vulnerability missed by LLM
TOD,buggy_35.sol,607,Ground truth vulnerability missed by LLM
TOD,buggy_35.sol,360,Ground truth vulnerability missed by LLM
TOD,buggy_35.sol,745,Ground truth vulnerability missed by LLM
TOD,buggy_35.sol,495,Ground truth vulnerability missed by LLM
TOD,buggy_35.sol,243,Ground truth vulnerability missed by LLM
TOD,buggy_35.sol,630,Ground truth vulnerability missed by LLM
TOD,buggy_35.sol,375,Ground truth vulnerability missed by LLM
TOD,buggy_18.sol,640,Ground truth vulnerability missed by LLM
TOD,buggy_18.sol,133,Ground truth vulnerability missed by LLM
TOD,buggy_18.sol,781,Ground truth vulnerability missed by LLM
TOD,buggy_18.sol,398,Ground truth vulnerability missed by LLM
TOD,buggy_18.sol,911,Ground truth vulnerability missed by LLM
TOD,buggy_18.sol,658,Ground truth vulnerability missed by LLM
TOD,buggy_18.sol,275,Ground truth vulnerability missed by LLM
TOD,buggy_18.sol,152,Ground truth vulnerability missed by LLM
TOD,buggy_18.sol,543,Ground truth vulnerability missed by LLM
TOD,buggy_18.sol,417,Ground truth vulnerability missed by LLM
TOD,buggy_18.sol,802,Ground truth vulnerability missed by LLM
TOD,buggy_18.sol,680,Ground truth vulnerability missed by LLM
TOD,buggy_18.sol,938,Ground truth vulnerability missed by LLM
TOD,buggy_18.sol,300,Ground truth vulnerability missed by LLM
TOD,buggy_18.sol,436,Ground truth vulnerability missed by LLM
TOD,buggy_18.sol,184,Ground truth vulnerability missed by LLM
TOD,buggy_18.sol,62,Ground truth vulnerability missed by LLM
TOD,buggy_18.sol,577,Ground truth vulnerability missed by LLM
TOD,buggy_18.sol,706,Ground truth vulnerability missed by LLM
TOD,buggy_18.sol,450,Ground truth vulnerability missed by LLM
TOD,buggy_18.sol,964,Ground truth vulnerability missed by LLM
TOD,buggy_18.sol,838,Ground truth vulnerability missed by LLM
TOD,buggy_18.sol,465,Ground truth vulnerability missed by LLM
TOD,buggy_18.sol,210,Ground truth vulnerability missed by LLM
TOD,buggy_18.sol,81,Ground truth vulnerability missed by LLM
TOD,buggy_18.sol,730,Ground truth vulnerability missed by LLM
TOD,buggy_18.sol,346,Ground truth vulnerability missed by LLM
TOD,buggy_18.sol,990,Ground truth vulnerability missed by LLM
TOD,buggy_18.sol,100,Ground truth vulnerability missed by LLM
TOD,buggy_18.sol,871,Ground truth vulnerability missed by LLM
TOD,buggy_18.sol,235,Ground truth vulnerability missed by LLM
TOD,buggy_18.sol,365,Ground truth vulnerability missed by LLM
TOD,buggy_18.sol,622,Ground truth vulnerability missed by LLM
TOD,buggy_18.sol,114,Ground truth vulnerability missed by LLM
TOD,buggy_18.sol,1011,Ground truth vulnerability missed by LLM
TOD,buggy_18.sol,755,Ground truth vulnerability missed by LLM
TOD,buggy_18.sol,505,Ground truth vulnerability missed by LLM
TOD,buggy_18.sol,379,Ground truth vulnerability missed by LLM
TOD,buggy_18.sol,253,Ground truth vulnerability missed by LLM
TOD,buggy_16.sol,770,Ground truth vulnerability missed by LLM
TOD,buggy_16.sol,514,Ground truth vulnerability missed by LLM
TOD,buggy_16.sol,651,Ground truth vulnerability missed by LLM
TOD,buggy_16.sol,142,Ground truth vulnerability missed by LLM
TOD,buggy_16.sol,273,Ground truth vulnerability missed by LLM
TOD,buggy_16.sol,531,Ground truth vulnerability missed by LLM
TOD,buggy_16.sol,407,Ground truth vulnerability missed by LLM
TOD,buggy_16.sol,795,Ground truth vulnerability missed by LLM
TOD,buggy_16.sol,161,Ground truth vulnerability missed by LLM
TOD,buggy_16.sol,549,Ground truth vulnerability missed by LLM
TOD,buggy_16.sol,293,Ground truth vulnerability missed by LLM
TOD,buggy_16.sol,685,Ground truth vulnerability missed by LLM
TOD,buggy_16.sol,814,Ground truth vulnerability missed by LLM
TOD,buggy_16.sol,175,Ground truth vulnerability missed by LLM
TOD,buggy_16.sol,429,Ground truth vulnerability missed by LLM
TOD,buggy_16.sol,307,Ground truth vulnerability missed by LLM
TOD,buggy_16.sol,52,Ground truth vulnerability missed by LLM
TOD,buggy_16.sol,702,Ground truth vulnerability missed by LLM
TOD,buggy_16.sol,447,Ground truth vulnerability missed by LLM
TOD,buggy_16.sol,833,Ground truth vulnerability missed by LLM
TOD,buggy_16.sol,581,Ground truth vulnerability missed by LLM
TOD,buggy_16.sol,326,Ground truth vulnerability missed by LLM
TOD,buggy_16.sol,199,Ground truth vulnerability missed by LLM
TOD,buggy_16.sol,71,Ground truth vulnerability missed by LLM
TOD,buggy_16.sol,847,Ground truth vulnerability missed by LLM
TOD,buggy_16.sol,464,Ground truth vulnerability missed by LLM
TOD,buggy_16.sol,721,Ground truth vulnerability missed by LLM
TOD,buggy_16.sol,345,Ground truth vulnerability missed by LLM
TOD,buggy_16.sol,90,Ground truth vulnerability missed by LLM
TOD,buggy_16.sol,603,Ground truth vulnerability missed by LLM
TOD,buggy_16.sol,861,Ground truth vulnerability missed by LLM
TOD,buggy_16.sol,221,Ground truth vulnerability missed by LLM
TOD,buggy_16.sol,744,Ground truth vulnerability missed by LLM
TOD,buggy_16.sol,104,Ground truth vulnerability missed by LLM
TOD,buggy_16.sol,492,Ground truth vulnerability missed by LLM
TOD,buggy_16.sol,365,Ground truth vulnerability missed by LLM
TOD,buggy_16.sol,626,Ground truth vulnerability missed by LLM
TOD,buggy_16.sol,380,Ground truth vulnerability missed by LLM
TOD,buggy_16.sol,123,Ground truth vulnerability missed by LLM
TOD,buggy_16.sol,252,Ground truth vulnerability missed by LLM
TOD,buggy_41.sol,320,Ground truth vulnerability missed by LLM
TOD,buggy_41.sol,385,Ground truth vulnerability missed by LLM
TOD,buggy_41.sol,258,Ground truth vulnerability missed by LLM
TOD,buggy_41.sol,227,Ground truth vulnerability missed by LLM
TOD,buggy_41.sol,292,Ground truth vulnerability missed by LLM
TOD,buggy_41.sol,421,Ground truth vulnerability missed by LLM
TOD,buggy_41.sol,357,Ground truth vulnerability missed by LLM
TOD,buggy_41.sol,96,Ground truth vulnerability missed by LLM
TOD,buggy_41.sol,75,Ground truth vulnerability missed by LLM
TOD,buggy_41.sol,142,Ground truth vulnerability missed by LLM
TOD,buggy_41.sol,110,Ground truth vulnerability missed by LLM
