bug_id,contract,line,bug_type,approach
4730,buggy_33.sol,249,Unhandled-Exceptions,code snippet injection
4731,buggy_33.sol,236,Unhandled-Exceptions,code snippet injection
4732,buggy_33.sol,222,Unhandled-Exceptions,code snippet injection
4733,buggy_33.sol,215,Unhandled-Exceptions,code snippet injection
4734,buggy_33.sol,208,Unhandled-Exceptions,code snippet injection
4735,buggy_33.sol,195,Unhandled-Exceptions,code snippet injection
4736,buggy_33.sol,177,Unhandled-Exceptions,code snippet injection
4737,buggy_33.sol,97,Unhandled-Exceptions,code snippet injection
4738,buggy_33.sol,93,Unhandled-Exceptions,code snippet injection
4739,buggy_33.sol,89,Unhandled-Exceptions,code snippet injection
4740,buggy_33.sol,47,Unhandled-Exceptions,code snippet injection
4741,buggy_33.sol,29,Unhandled-Exceptions,code snippet injection
4742,buggy_33.sol,164,Unhandled-Exceptions,code snippet injection
4743,buggy_33.sol,143,Unhandled-Exceptions,code snippet injection
4744,buggy_33.sol,133,Unhandled-Exceptions,code snippet injection
4745,buggy_33.sol,122,Unhandled-Exceptions,code snippet injection
4746,buggy_33.sol,118,Unhandled-Exceptions,code snippet injection
4747,buggy_33.sol,112,Unhandled-Exceptions,code snippet injection
4748,buggy_33.sol,108,Unhandled-Exceptions,code snippet injection
4749,buggy_33.sol,11,Unhandled-Exceptions,code snippet injection
4750,buggy_33.sol,8,Unhandled-Exceptions,code snippet injection
4751,buggy_34.sol,337,Unhandled-Exceptions,code snippet injection
4752,buggy_34.sol,325,Unhandled-Exceptions,code snippet injection
4753,buggy_34.sol,16,Unhandled-Exceptions,code snippet injection
4754,buggy_34.sol,619,Unhandled-Exceptions,code snippet injection
4755,buggy_34.sol,602,Unhandled-Exceptions,code snippet injection
4756,buggy_34.sol,572,Unhandled-Exceptions,code snippet injection
4757,buggy_34.sol,526,Unhandled-Exceptions,code snippet injection
4758,buggy_34.sol,504,Unhandled-Exceptions,code snippet injection
4759,buggy_34.sol,484,Unhandled-Exceptions,code snippet injection
4760,buggy_34.sol,464,Unhandled-Exceptions,code snippet injection
4761,buggy_34.sol,443,Unhandled-Exceptions,code snippet injection
4762,buggy_34.sol,427,Unhandled-Exceptions,code snippet injection
4763,buggy_34.sol,417,Unhandled-Exceptions,code snippet injection
4764,buggy_34.sol,401,Unhandled-Exceptions,code snippet injection
4765,buggy_34.sol,391,Unhandled-Exceptions,code snippet injection
4766,buggy_34.sol,375,Unhandled-Exceptions,code snippet injection
4767,buggy_34.sol,361,Unhandled-Exceptions,code snippet injection
4768,buggy_34.sol,310,Unhandled-Exceptions,code snippet injection
4769,buggy_34.sol,285,Unhandled-Exceptions,code snippet injection
4770,buggy_34.sol,268,Unhandled-Exceptions,code snippet injection
4771,buggy_34.sol,257,Unhandled-Exceptions,code snippet injection
4772,buggy_34.sol,222,Unhandled-Exceptions,code snippet injection
4773,buggy_34.sol,209,Unhandled-Exceptions,code snippet injection
4774,buggy_34.sol,37,Unhandled-Exceptions,code snippet injection
4775,buggy_34.sol,26,Unhandled-Exceptions,code snippet injection
4776,buggy_34.sol,190,Unhandled-Exceptions,code snippet injection
4777,buggy_34.sol,186,Unhandled-Exceptions,code snippet injection
4778,buggy_34.sol,182,Unhandled-Exceptions,code snippet injection
4779,buggy_34.sol,175,Unhandled-Exceptions,code snippet injection
4780,buggy_34.sol,171,Unhandled-Exceptions,code snippet injection
4781,buggy_34.sol,162,Unhandled-Exceptions,code snippet injection
4782,buggy_34.sol,156,Unhandled-Exceptions,code snippet injection
4783,buggy_34.sol,152,Unhandled-Exceptions,code snippet injection
4784,buggy_34.sol,147,Unhandled-Exceptions,code snippet injection
4785,buggy_34.sol,142,Unhandled-Exceptions,code snippet injection
4786,buggy_34.sol,9,Unhandled-Exceptions,code snippet injection
4787,buggy_35.sol,268,Unhandled-Exceptions,code snippet injection
4788,buggy_35.sol,261,Unhandled-Exceptions,code snippet injection
4789,buggy_35.sol,255,Unhandled-Exceptions,code snippet injection
4790,buggy_35.sol,252,Unhandled-Exceptions,code snippet injection
4791,buggy_35.sol,245,Unhandled-Exceptions,code snippet injection
4792,buggy_35.sol,235,Unhandled-Exceptions,code snippet injection
4793,buggy_35.sol,146,Unhandled-Exceptions,code snippet injection
4794,buggy_35.sol,504,Unhandled-Exceptions,code snippet injection
4795,buggy_35.sol,482,Unhandled-Exceptions,code snippet injection
4796,buggy_35.sol,471,Unhandled-Exceptions,code snippet injection
4797,buggy_35.sol,437,Unhandled-Exceptions,code snippet injection
4798,buggy_35.sol,423,Unhandled-Exceptions,code snippet injection
4799,buggy_35.sol,416,Unhandled-Exceptions,code snippet injection
4800,buggy_35.sol,404,Unhandled-Exceptions,code snippet injection
4801,buggy_35.sol,391,Unhandled-Exceptions,code snippet injection
4802,buggy_35.sol,374,Unhandled-Exceptions,code snippet injection
4803,buggy_35.sol,364,Unhandled-Exceptions,code snippet injection
4804,buggy_35.sol,349,Unhandled-Exceptions,code snippet injection
4805,buggy_35.sol,335,Unhandled-Exceptions,code snippet injection
4806,buggy_35.sol,321,Unhandled-Exceptions,code snippet injection
4807,buggy_35.sol,307,Unhandled-Exceptions,code snippet injection
4808,buggy_35.sol,293,Unhandled-Exceptions,code snippet injection
4809,buggy_35.sol,278,Unhandled-Exceptions,code snippet injection
4810,buggy_35.sol,183,Unhandled-Exceptions,code snippet injection
4811,buggy_35.sol,173,Unhandled-Exceptions,code snippet injection
4812,buggy_35.sol,160,Unhandled-Exceptions,code snippet injection
4813,buggy_35.sol,230,Unhandled-Exceptions,code snippet injection
4814,buggy_35.sol,226,Unhandled-Exceptions,code snippet injection
4815,buggy_35.sol,220,Unhandled-Exceptions,code snippet injection
4816,buggy_35.sol,215,Unhandled-Exceptions,code snippet injection
4817,buggy_35.sol,206,Unhandled-Exceptions,code snippet injection
4818,buggy_35.sol,202,Unhandled-Exceptions,code snippet injection
4819,buggy_35.sol,140,Unhandled-Exceptions,code snippet injection
4820,buggy_35.sol,136,Unhandled-Exceptions,code snippet injection
4821,buggy_36.sol,266,Unhandled-Exceptions,code snippet injection
4822,buggy_36.sol,259,Unhandled-Exceptions,code snippet injection
4823,buggy_36.sol,253,Unhandled-Exceptions,code snippet injection
4824,buggy_36.sol,250,Unhandled-Exceptions,code snippet injection
4825,buggy_36.sol,243,Unhandled-Exceptions,code snippet injection
4826,buggy_36.sol,233,Unhandled-Exceptions,code snippet injection
4827,buggy_36.sol,42,Unhandled-Exceptions,code snippet injection
4828,buggy_36.sol,38,Unhandled-Exceptions,code snippet injection
4829,buggy_36.sol,556,Unhandled-Exceptions,code snippet injection
4830,buggy_36.sol,500,Unhandled-Exceptions,code snippet injection
4831,buggy_36.sol,464,Unhandled-Exceptions,code snippet injection
4832,buggy_36.sol,430,Unhandled-Exceptions,code snippet injection
4833,buggy_36.sol,405,Unhandled-Exceptions,code snippet injection
4834,buggy_36.sol,365,Unhandled-Exceptions,code snippet injection
4835,buggy_36.sol,335,Unhandled-Exceptions,code snippet injection
4836,buggy_36.sol,310,Unhandled-Exceptions,code snippet injection
4837,buggy_36.sol,113,Unhandled-Exceptions,code snippet injection
4838,buggy_36.sol,109,Unhandled-Exceptions,code snippet injection
4839,buggy_36.sol,99,Unhandled-Exceptions,code snippet injection
4840,buggy_36.sol,89,Unhandled-Exceptions,code snippet injection
4841,buggy_36.sol,85,Unhandled-Exceptions,code snippet injection
4842,buggy_36.sol,79,Unhandled-Exceptions,code snippet injection
4843,buggy_36.sol,75,Unhandled-Exceptions,code snippet injection
4844,buggy_36.sol,64,Unhandled-Exceptions,code snippet injection
4845,buggy_36.sol,58,Unhandled-Exceptions,code snippet injection
4846,buggy_36.sol,31,Unhandled-Exceptions,code snippet injection
4847,buggy_36.sol,19,Unhandled-Exceptions,code snippet injection
4848,buggy_36.sol,228,Unhandled-Exceptions,code snippet injection
4849,buggy_36.sol,221,Unhandled-Exceptions,code snippet injection
4850,buggy_36.sol,217,Unhandled-Exceptions,code snippet injection
4851,buggy_36.sol,208,Unhandled-Exceptions,code snippet injection
4852,buggy_36.sol,204,Unhandled-Exceptions,code snippet injection
4853,buggy_36.sol,200,Unhandled-Exceptions,code snippet injection
4854,buggy_36.sol,196,Unhandled-Exceptions,code snippet injection
4855,buggy_36.sol,192,Unhandled-Exceptions,code snippet injection
4856,buggy_36.sol,9,Unhandled-Exceptions,code snippet injection
4857,buggy_37.sol,147,Unhandled-Exceptions,code snippet injection
4858,buggy_37.sol,109,Unhandled-Exceptions,code snippet injection
4859,buggy_37.sol,103,Unhandled-Exceptions,code snippet injection
4860,buggy_37.sol,392,Unhandled-Exceptions,code snippet injection
4861,buggy_37.sol,378,Unhandled-Exceptions,code snippet injection
4862,buggy_37.sol,361,Unhandled-Exceptions,code snippet injection
4863,buggy_37.sol,339,Unhandled-Exceptions,code snippet injection
4864,buggy_37.sol,327,Unhandled-Exceptions,code snippet injection
4865,buggy_37.sol,306,Unhandled-Exceptions,code snippet injection
4866,buggy_37.sol,289,Unhandled-Exceptions,code snippet injection
4867,buggy_37.sol,267,Unhandled-Exceptions,code snippet injection
4868,buggy_37.sol,251,Unhandled-Exceptions,code snippet injection
4869,buggy_37.sol,240,Unhandled-Exceptions,code snippet injection
4870,buggy_37.sol,184,Unhandled-Exceptions,code snippet injection
4871,buggy_37.sol,173,Unhandled-Exceptions,code snippet injection
4872,buggy_37.sol,155,Unhandled-Exceptions,code snippet injection
4873,buggy_37.sol,126,Unhandled-Exceptions,code snippet injection
4874,buggy_37.sol,99,Unhandled-Exceptions,code snippet injection
4875,buggy_37.sol,89,Unhandled-Exceptions,code snippet injection
4876,buggy_37.sol,79,Unhandled-Exceptions,code snippet injection
4877,buggy_37.sol,75,Unhandled-Exceptions,code snippet injection
4878,buggy_37.sol,69,Unhandled-Exceptions,code snippet injection
4879,buggy_37.sol,65,Unhandled-Exceptions,code snippet injection
4880,buggy_37.sol,50,Unhandled-Exceptions,code snippet injection
4881,buggy_37.sol,44,Unhandled-Exceptions,code snippet injection
4882,buggy_37.sol,37,Unhandled-Exceptions,code snippet injection
4883,buggy_37.sol,30,Unhandled-Exceptions,code snippet injection
4884,buggy_37.sol,223,Unhandled-Exceptions,code snippet injection
4885,buggy_37.sol,217,Unhandled-Exceptions,code snippet injection
4886,buggy_37.sol,212,Unhandled-Exceptions,code snippet injection
4887,buggy_37.sol,203,Unhandled-Exceptions,code snippet injection
4888,buggy_37.sol,199,Unhandled-Exceptions,code snippet injection
4889,buggy_37.sol,195,Unhandled-Exceptions,code snippet injection
4890,buggy_37.sol,142,Unhandled-Exceptions,code snippet injection
4891,buggy_37.sol,138,Unhandled-Exceptions,code snippet injection
4892,buggy_38.sol,340,Unhandled-Exceptions,code snippet injection
4893,buggy_38.sol,328,Unhandled-Exceptions,code snippet injection
4894,buggy_38.sol,315,Unhandled-Exceptions,code snippet injection
4895,buggy_38.sol,309,Unhandled-Exceptions,code snippet injection
4896,buggy_38.sol,297,Unhandled-Exceptions,code snippet injection
4897,buggy_38.sol,281,Unhandled-Exceptions,code snippet injection
4898,buggy_38.sol,265,Unhandled-Exceptions,code snippet injection
4899,buggy_38.sol,241,Unhandled-Exceptions,code snippet injection
4900,buggy_38.sol,231,Unhandled-Exceptions,code snippet injection
4901,buggy_38.sol,223,Unhandled-Exceptions,code snippet injection
4902,buggy_38.sol,197,Unhandled-Exceptions,code snippet injection
4903,buggy_38.sol,183,Unhandled-Exceptions,code snippet injection
4904,buggy_38.sol,176,Unhandled-Exceptions,code snippet injection
4905,buggy_38.sol,169,Unhandled-Exceptions,code snippet injection
4906,buggy_38.sol,160,Unhandled-Exceptions,code snippet injection
4907,buggy_38.sol,103,Unhandled-Exceptions,code snippet injection
4908,buggy_38.sol,94,Unhandled-Exceptions,code snippet injection
4909,buggy_38.sol,87,Unhandled-Exceptions,code snippet injection
4910,buggy_38.sol,74,Unhandled-Exceptions,code snippet injection
4911,buggy_38.sol,146,Unhandled-Exceptions,code snippet injection
4912,buggy_38.sol,142,Unhandled-Exceptions,code snippet injection
4913,buggy_38.sol,136,Unhandled-Exceptions,code snippet injection
4914,buggy_38.sol,132,Unhandled-Exceptions,code snippet injection
4915,buggy_38.sol,125,Unhandled-Exceptions,code snippet injection
4916,buggy_38.sol,121,Unhandled-Exceptions,code snippet injection
4917,buggy_38.sol,117,Unhandled-Exceptions,code snippet injection
4918,buggy_38.sol,64,Unhandled-Exceptions,code snippet injection
4919,buggy_38.sol,60,Unhandled-Exceptions,code snippet injection
4920,buggy_38.sol,54,Unhandled-Exceptions,code snippet injection
4921,buggy_39.sol,68,Unhandled-Exceptions,code snippet injection
4922,buggy_39.sol,32,Unhandled-Exceptions,code snippet injection
4923,buggy_39.sol,108,Unhandled-Exceptions,code snippet injection
4924,buggy_39.sol,92,Unhandled-Exceptions,code snippet injection
4925,buggy_39.sol,61,Unhandled-Exceptions,code snippet injection
4926,buggy_39.sol,44,Unhandled-Exceptions,code snippet injection
4927,buggy_39.sol,73,Unhandled-Exceptions,code snippet injection
4928,buggy_39.sol,26,Unhandled-Exceptions,code snippet injection
4929,buggy_39.sol,22,Unhandled-Exceptions,code snippet injection
4930,buggy_39.sol,19,Unhandled-Exceptions,code snippet injection
4931,buggy_39.sol,8,Unhandled-Exceptions,code snippet injection
4932,buggy_4.sol,211,Unhandled-Exceptions,code snippet injection
4933,buggy_4.sol,197,Unhandled-Exceptions,code snippet injection
4934,buggy_4.sol,182,Unhandled-Exceptions,code snippet injection
4935,buggy_4.sol,156,Unhandled-Exceptions,code snippet injection
4936,buggy_4.sol,146,Unhandled-Exceptions,code snippet injection
4937,buggy_4.sol,133,Unhandled-Exceptions,code snippet injection
4938,buggy_4.sol,96,Unhandled-Exceptions,code snippet injection
4939,buggy_4.sol,92,Unhandled-Exceptions,code snippet injection
4940,buggy_4.sol,88,Unhandled-Exceptions,code snippet injection
4941,buggy_4.sol,85,Unhandled-Exceptions,code snippet injection
4942,buggy_4.sol,74,Unhandled-Exceptions,code snippet injection
4943,buggy_4.sol,65,Unhandled-Exceptions,code snippet injection
4944,buggy_4.sol,60,Unhandled-Exceptions,code snippet injection
4945,buggy_4.sol,56,Unhandled-Exceptions,code snippet injection
4946,buggy_4.sol,50,Unhandled-Exceptions,code snippet injection
4947,buggy_4.sol,39,Unhandled-Exceptions,code snippet injection
4948,buggy_4.sol,33,Unhandled-Exceptions,code snippet injection
4949,buggy_4.sol,29,Unhandled-Exceptions,code snippet injection
4950,buggy_40.sol,594,Unhandled-Exceptions,code snippet injection
4951,buggy_40.sol,582,Unhandled-Exceptions,code snippet injection
4952,buggy_40.sol,561,Unhandled-Exceptions,code snippet injection
4953,buggy_40.sol,551,Unhandled-Exceptions,code snippet injection
4954,buggy_40.sol,538,Unhandled-Exceptions,code snippet injection
4955,buggy_40.sol,488,Unhandled-Exceptions,code snippet injection
4956,buggy_40.sol,468,Unhandled-Exceptions,code snippet injection
4957,buggy_40.sol,444,Unhandled-Exceptions,code snippet injection
4958,buggy_40.sol,422,Unhandled-Exceptions,code snippet injection
4959,buggy_40.sol,403,Unhandled-Exceptions,code snippet injection
4960,buggy_40.sol,371,Unhandled-Exceptions,code snippet injection
4961,buggy_40.sol,344,Unhandled-Exceptions,code snippet injection
4962,buggy_40.sol,324,Unhandled-Exceptions,code snippet injection
4963,buggy_40.sol,303,Unhandled-Exceptions,code snippet injection
4964,buggy_40.sol,286,Unhandled-Exceptions,code snippet injection
4965,buggy_40.sol,270,Unhandled-Exceptions,code snippet injection
4966,buggy_40.sol,252,Unhandled-Exceptions,code snippet injection
4967,buggy_40.sol,242,Unhandled-Exceptions,code snippet injection
4968,buggy_40.sol,517,Unhandled-Exceptions,code snippet injection
4969,buggy_40.sol,507,Unhandled-Exceptions,code snippet injection
4970,buggy_40.sol,503,Unhandled-Exceptions,code snippet injection
4971,buggy_40.sol,229,Unhandled-Exceptions,code snippet injection
4972,buggy_40.sol,224,Unhandled-Exceptions,code snippet injection
4973,buggy_40.sol,216,Unhandled-Exceptions,code snippet injection
4974,buggy_41.sol,78,Unhandled-Exceptions,code snippet injection
4975,buggy_41.sol,69,Unhandled-Exceptions,code snippet injection
4976,buggy_41.sol,61,Unhandled-Exceptions,code snippet injection
4977,buggy_41.sol,256,Unhandled-Exceptions,code snippet injection
4978,buggy_41.sol,232,Unhandled-Exceptions,code snippet injection
4979,buggy_41.sol,208,Unhandled-Exceptions,code snippet injection
4980,buggy_41.sol,180,Unhandled-Exceptions,code snippet injection
4981,buggy_41.sol,162,Unhandled-Exceptions,code snippet injection
